2.024876433913885150e+06,1.197343240046079838e-22,1.599966106393513123e-23,1.411638389941802323e+08,5.917352677213912457e+07
2.035676433913885150e+06,1.209883651555908392e-22,1.625253710988806116e-23,1.410754826005933285e+08,5.947733380064069480e+07
2.046476433913885150e+06,1.222485269345714066e-22,1.650799360695698152e-23,1.409866949638881683e+08,5.978095901744154096e+07
2.057276433913885150e+06,1.235148011212358998e-22,1.676604187585515424e-23,1.408974766632461250e+08,6.008440162491441518e+07
2.068076433913885150e+06,1.247871794651258499e-22,1.702669320332537691e-23,1.408078282799724936e+08,6.038766082782553136e+07
2.078876433913885150e+06,1.260656536858199775e-22,1.728995884204893494e-23,1.407177503974836767e+08,6.069073583334098756e+07
2.089676433913885150e+06,1.273502154731161598e-22,1.755585001055567618e-23,1.406272436012943387e+08,6.099362585103310645e+07
2.100476433913885150e+06,1.286408564872138431e-22,1.782437789313519940e-23,1.405363084790045619e+08,6.129633009288668633e+07
2.111276433913885150e+06,1.299375683588965038e-22,1.809555363974918299e-23,1.404449456202870309e+08,6.159884777330517024e+07
2.122076433913885150e+06,1.312403426897145074e-22,1.836938836594482449e-23,1.403531556168740988e+08,6.190117810911676288e+07
2.132876433913885150e+06,1.325491710521681105e-22,1.864589315276939978e-23,1.402609390625448823e+08,6.220332031958043575e+07
2.143676433913885150e+06,1.338640449898907194e-22,1.892507904668595957e-23,1.401682965531124473e+08,6.250527362639188021e+07
2.154476433913885150e+06,1.351849560178323385e-22,1.920695705949013378e-23,1.400752286864107549e+08,6.280703725368935615e+07
2.165276433913885150e+06,1.365118956224432523e-22,1.949153816822806736e-23,1.399817360622818172e+08,6.310861042805947363e+07
2.176076433913885150e+06,1.378448552618578501e-22,1.977883331511546983e-23,1.398878192825626731e+08,6.340999237854291499e+07
2.186876433913885150e+06,1.391838263660787547e-22,2.006885340745778163e-23,1.397934789510724843e+08,6.371118233664003760e+07
2.197676433913885150e+06,1.405288003371609757e-22,2.036160931757147475e-23,1.396987156735995114e+08,6.401217953631643951e+07
2.208476433913885150e+06,1.418797685493963444e-22,2.065711188270645833e-23,1.396035300578881502e+08,6.431298321400839835e+07
2.219276433913885150e+06,1.432367223494981371e-22,2.095537190496959809e-23,1.395079227136258781e+08,6.461359260862828791e+07
2.230076433913885150e+06,1.445996530567857216e-22,2.125640015124937302e-23,1.394118942524303198e+08,6.491400696156987548e+07
2.240876433913885150e+06,1.459685519633694860e-22,2.156020735314162230e-23,1.393154452878361046e+08,6.521422551671354473e+07
2.251676433913885150e+06,1.473434103343359088e-22,2.186680420687642372e-23,1.392185764352819622e+08,6.551424752043146640e+07
