time,a_x,a_y,a_z
68002076.43391389,-5.106119077745459e-06,4.421972193580224e-07,-3.0293067195186533e-09
68045276.43391389,-5.109495204491848e-06,4.028726520269059e-07,-2.9942418896334454e-09
68088476.43391389,-5.112561317920839e-06,3.635200099599257e-07,-2.9602222026909925e-09
68131676.43391389,-5.11531713084329e-06,3.2414184505296503e-07,-2.9272499870901787e-09
68174876.43391389,-5.117762378712758e-06,2.8474071297824643e-07,-2.8953274973226167e-09
68218076.43391389,-5.119896819684791e-06,2.453191729590122e-07,-2.8644569136550997e-09
68261276.43391389,-5.1217202346736105e-06,2.0587978754318416e-07,-2.834640341820159e-09
68304476.43391389,-5.1232324274062e-06,1.664251223760409e-07,-2.8058798127148275e-09
68347676.43391389,-5.124433224473761e-06,1.2695774597194296e-07,-2.7781772821076635e-09
68390876.43391389,-5.125322475380501e-06,8.748022948514436e-08,-2.751534630354118e-09
68434076.43391389,-5.125900052589773e-06,4.7995146479725495e-08,-2.7259536621203334e-09
68477276.43391389,-5.1261658515675375e-06,8.505072698683177e-09,-2.7014361061154353e-09
68520476.43391389,-5.126119790823117e-06,-3.098741416778559e-08,-2.6779836148324066e-09
68563676.43391389,-5.125761811947248e-06,-7.047973471476985e-08,-2.655597764297587e-09
68606876.43391389,-5.125091879647392e-06,-1.0996930805586349e-07,-2.634280053828894e-09
68650076.43391389,-5.124109981780311e-06,-1.4945355205707933e-07,-2.6140319058028164e-09
68693276.43391389,-5.1228161293819024e-06,-1.8892988357142172e-07,-2.594854665430263e-09
68736476.43391389,-5.121210356694248e-06,-2.2839571867407876e-07,-2.576749600541306e-09
68779676.43391389,-5.119292721189882e-06,-2.6784847289819667e-07,-2.5597179013789002e-09
68822876.43391389,-5.117063303593283e-06,-3.072855614711982e-07,-2.5437606804016343e-09
68866076.43391389,-5.114522207899558e-06,-3.467043995516065e-07,-2.5288789720955742e-09
68909276.43391389,-5.111669561390289e-06,-3.86102402466334e-07,-2.5150737327952335e-09
68952476.43391389,-5.108505514646591e-06,-4.254769859484005e-07,-2.5023458405137667e-09
68995676.43391389,-5.105030241559329e-06,-4.6482556637503884e-07,-2.4906960947824045e-09
69038876.43391389,-5.101243939336458e-06,-5.041455610061476e-07,-2.480125216499177e-09
69082076.43391389,-5.097146828507565e-06,-5.434343882230566e-07,-2.4706338477870158e-09
69125276.43391389,-5.092739152925516e-06,-5.826894677675574e-07,-2.4622225518612273e-09
69168476.43391389,-5.088021179765262e-06,-6.219082209811677e-07,-2.4548918129064285e-09
69211676.43391389,-5.082993199519751e-06,-6.610880710445808e-07,-2.448642035962947e-09
69254876.43391389,-5.077655525992988e-06,-7.002264432172671e-07,-2.443473546822762e-09
69298076.43391389,-5.072008496290195e-06,-7.393207650771831e-07,-2.439386591934998e-09
69341276.43391389,-5.066052470805106e-06,-7.783684667605495e-07,-2.4363813383210244e-09
69384476.43391389,-5.059787833204348e-06,-8.173669812016556e-07,-2.4344578734991792e-09
69427676.43391389,-5.053214990408954e-06,-8.563137443726518e-07,-2.4336162054191672e-09
69470876.43391389,-5.0463343725729585e-06,-8.952061955232865e-07,-2.4338562624061398e-09
69514076.43391389,-5.039146433059128e-06,-9.340417774205517e-07,-2.4351778931145143e-09
69557276.43391389,-5.0316516484117575e-06,-9.728179365881882e-07,-2.4375808664915185e-09
69600476.43391389,-5.023850518326608e-06,-1.0115321235460198e-06,-2.441064871750532e-09
69643676.43391389,-5.015743565617911e-06,-1.0501817930490644e-06,-2.445629518354189e-09
69686876.43391389,-5.0073313361825064e-06,-1.0887644043263896e-06,-2.4512743360073194e-09
69730076.43391389,-4.9986143989610705e-06,-1.12727742131967e-06,-2.4579987746596996e-09
69773276.43391389,-4.989593345896456e-06,-1.1657183129213991e-06,-2.465802204518648e-09
69816476.43391389,-4.980268791889142e-06,-1.2040845532127224e-06,-2.4746839160714745e-09
69859676.43391389,-4.970641374749801e-06,-1.2423736217008506e-06,-2.4846431201177968e-09
69902876.43391389,-4.960711755148995e-06,-1.280583003556005e-06,-2.495678947811726e-09
69946076.43391389,-4.950480616563957e-06,-1.3187101898478554e-06,-2.507790450713916e-09
69989276.43391389,-4.939948665222563e-06,-1.356752677781422e-06,-2.5209766008535154e-09
70032476.43391389,-4.929116630044384e-06,-1.3947079709323837e-06,-2.5352362907999803e-09
70075676.43391389,-4.917985262578915e-06,-1.43257357948176e-06,-2.5505683337447724e-09
70118876.43391389,-4.906555336940942e-06,-1.4703470204499278e-06,-2.5669714635929344e-09
70162076.43391389,-4.8948276497430655e-06,-1.5080258179299286e-06,-2.584444335064527e-09
70205276.43391389,-4.882803020025401e-06,-1.545607503320028e-06,-2.6029855238059397e-09
70248476.43391389,-4.870482289182452e-06,-1.5830896155554851e-06,-2.622593526511036e-09
70291676.43391389,-4.8578663208871665e-06,-1.620469701339494e-06,-2.6432667610521474e-09
70334876.43391389,-4.844956001012201e-06,-1.657745315373257e-06,-2.665003566620886e-09
70378076.43391389,-4.831752237548389e-06,-1.6949140205851485e-06,-2.6878022038787653e-09
70421276.43391389,-4.8182559605204336e-06,-1.7319733883589286e-06,-2.711660855117597e-09
70464476.43391389,-4.804468121899834e-06,-1.768920998760976e-06,-2.736577624429666e-09
70507676.43391389,-4.790389695515061e-06,-1.8057544407664823e-06,-2.762550537887631e-09
70550876.43391389,-4.776021676959001e-06,-1.8424713124845944e-06,-2.789577543734153e-09
70594076.43391389,-4.761365083493672e-06,-1.8790692213824415e-06,-2.8176565125811947e-09
70637276.43391389,-4.746420953952225e-06,-1.9155457845080196e-06,-2.846785237618978e-09
70680476.43391389,-4.731190348638272e-06,-1.951898628711905e-06,-2.8769614348345716e-09
70723676.43391389,-4.715674349222532e-06,-1.988125390867733e-06,-2.908182743240049e-09
70766876.43391389,-4.699874058636819e-06,-2.0242237180914367e-06,-2.940446725110218e-09
70810076.43391389,-4.683790600965377e-06,-2.060191267959167e-06,-2.973750866229817e-09
70853276.43391389,-4.6674251213336255e-06,-2.096025708723908e-06,-3.0080925761502315e-09
70896476.43391389,-4.650778785794278e-06,-2.131724719530703e-06,-3.0434691884555925e-09
70939676.43391389,-4.633852781210894e-06,-2.1672859906304904e-06,-3.0798779610382745e-09
70982876.43391389,-4.616648315138839e-06,-2.2027072235924764e-06,-3.1173160763836988e-09
71026076.43391389,-4.599166615703761e-06,-2.237986131515061e-06,-3.15578064186445e-09
71069276.43391389,-4.58140893147748e-06,-2.2731204392352147e-06,-3.1952686900435755e-09
71112476.43391389,-4.563376531351437e-06,-2.3081078835363445e-06,-3.235777178987097e-09
71155676.43391389,-4.545070704407632e-06,-2.3429462133545424e-06,-3.2773029925856038e-09
71198876.43391389,-4.5264927597871175e-06,-2.37763318998324e-06,-3.3198429408849164e-09
71242076.43391389,-4.507644026556082e-06,-2.4121665872761996e-06,-3.363393760425746e-09
71285276.43391389,-4.488525853569503e-06,-2.446544191848825e-06,-3.4079521145922773e-09
71328476.43391389,-4.469139609332449e-06,-2.4807638032777537e-06,-3.4535145939696327e-09
71371676.43391389,-4.449486681858979e-06,-2.5148232342986836e-06,-3.5000777167101037e-09
71414876.43391389,-4.42956847852879e-06,-2.5487203110024436e-06,-3.5476379289081642e-09
71458076.43391389,-4.409386425941489e-06,-2.5824528730292234e-06,-3.5961916049840985e-09
71501276.43391389,-4.38894196976862e-06,-2.6160187737609603e-06,-3.6457350480762314e-09
71544476.43391389,-4.368236574603456e-06,-2.6494158805118607e-06,-3.6962644904416857e-09
71587676.43391389,-4.34727172380855e-06,-2.6826420747169976e-06,-3.74777609386556e-09
71630876.43391389,-4.3260489193610925e-06,-2.715695252118966e-06,-3.800265950078463e-09
71674076.43391389,-4.304569681696131e-06,-2.7485733229525934e-06,-3.853730081182341e-09
71717276.43391389,-4.282835549547619e-06,-2.781274212127615e-06,-3.9081644400844855e-09
71760476.43391389,-4.2608480797874005e-06,-2.8137958594093617e-06,-3.963564910939674e-09
71803676.43391389,-4.238608847262078e-06,-2.846136219597355e-06,-4.019927309600305e-09
71846876.43391389,-4.216119444627869e-06,-2.878293262701844e-06,-4.077247384074506e-09
71890076.43391389,-4.193381482183437e-06,-2.9102649741182213e-06,-4.135520814992073e-09
71933276.43391389,-4.170396587700733e-06,-2.942049354799305e-06,-4.194743216078179e-09
71976476.43391389,-4.1471664062539085e-06,-2.9736444214254603e-06,-4.254910134634752e-09
72019676.43391389,-4.123692600046289e-06,-3.005048206572522e-06,-4.316017052029419e-09
72062876.43391389,-4.099976848235457e-06,-3.036258758877508e-06,-4.378059384191925e-09
72106076.43391389,-4.076020846756526e-06,-3.0672741432021094e-06,-4.4410324821179685e-09
72149276.43391389,-4.0518263081435315e-06,-3.098092440793887e-06,-4.504931632380275e-09
72192476.43391389,-4.02739496134909e-06,-3.12871174944521e-06,-4.569752057646881e-09
72235676.43391389,-4.002728551562271e-06,-3.1591301836498702e-06,-4.6354889172065025e-09
72278876.43391389,-3.977828840024774e-06,-3.1893458747573706e-06,-4.702137307500866e-09
72322076.43391389,-3.952697603845406e-06,-3.2193569711248644e-06,-4.769692262663944e-09
72365276.43391389,-3.9273366358129234e-06,-3.249161638266712e-06,-4.83814875506793e-09
72408476.43391389,-3.901747744207248e-06,-3.2787580590016465e-06,-4.907501695875892e-09
72451676.43391389,-3.875932752609115e-06,-3.3081444335975287e-06,-4.977745935600994e-09
72494876.43391389,-3.849893499708178e-06,-3.3373189799136658e-06,-5.048876264672139e-09
72538076.43391389,-3.823631839109604e-06,-3.3662799335406753e-06,-5.120887414005971e-09
72581276.43391389,-3.7971496391391974e-06,-3.395025547937883e-06,-5.193774055585086e-09
72624476.43391389,-3.770448782647098e-06,-3.4235540945682264e-06,-5.26753080304237e-09
72667676.43391389,-3.7435311668100748e-06,-3.4518638630306573e-06,-5.342152212251306e-09
72710876.43391389,-3.7163987029324645e-06,-3.479953161190026e-06,-5.417632781922212e-09
72754076.43391389,-3.6890533162457865e-06,-3.5078203153044162e-06,-5.493966954204195e-09
72797276.43391389,-3.661496945707071e-06,-3.5354636701499447e-06,-5.571149115292787e-09
72840476.43391389,-3.6337315437959478e-06,-3.562881589142984e-06,-5.6491735960431135e-09
72883676.43391389,-3.605759076310508e-06,-3.590072454459801e-06,-5.728034672588452e-09
72926876.43391389,-3.5775815221620056e-06,-3.6170346671536034e-06,-5.807726566964096e-09
72970076.43391389,-3.549200873168433e-06,-3.6437666472689977e-06,-5.888243447736417e-09
73013276.43391389,-3.5206191338469818e-06,-3.6702668339538024e-06,-5.969579430636935e-09
73056476.43391389,-3.4918383212054573e-06,-3.696533685568246e-06,-6.051728579201346e-09
73099676.43391389,-3.4628604645326775e-06,-3.7225656797915238e-06,-6.134684905413359e-09
73142876.43391389,-3.4336876051878686e-06,-3.748361313725694e-06,-6.218442370353178e-09
73186076.43391389,-3.4043217963891558e-06,-3.7739191039969374e-06,-6.30299488485061e-09
73229276.43391389,-3.374765103001121e-06,-3.7992375868541228e-06,-6.3883363101425466e-09
73272476.43391389,-3.3450196013215e-06,-3.824315318264708e-06,-6.474460458534777e-09
73315676.43391389,-3.315087378867064e-06,-3.849150874007952e-06,-6.561361094067985e-09
73358876.43391389,-3.284970534158717e-06,-3.873742849765452e-06,-6.649031933187824e-09
73402076.43391389,-3.2546711765058155e-06,-3.898089861208948e-06,-6.737466645418847e-09
73445276.43391389,-3.2241914257898215e-06,-3.9221905440854655e-06,-6.826658854042351e-09
73488476.43391389,-3.1935334122472515e-06,-3.946043554299718e-06,-6.916602136777787e-09
73531676.43391389,-3.1626992762520145e-06,-3.9696475679938165e-06,-7.007290026467799e-09
73574876.43391389,-3.1316911680971404e-06,-3.993001281624252e-06,-7.098716011766619e-09
73618076.43391389,-3.1005112477759745e-06,-4.016103412036165e-06,-7.1908735378318e-09
73661276.43391389,-3.069161684762837e-06,-4.038952696534889e-06,-7.283756007019084e-09
73704476.43391389,-3.0376446577932278e-06,-4.06154789295477e-06,-7.3773567795803e-09
73747676.43391389,-3.005962354643569e-06,-4.083887779725267e-06,-7.471669174364175e-09
73790876.43391389,-2.974116971910576e-06,-4.1059711559343195e-06,-7.56668646951992e-09
73834076.43391389,-2.94211071479025e-06,-4.1277968413889994e-06,-7.662401903203447e-09
73877276.43391389,-2.909945796856553e-06,-4.1493636766734195e-06,-7.75880867428611e-09
73920476.43391389,-2.877624439839811e-06,-4.170670523203946e-06,-7.855899943065829e-09
73963676.43391389,-2.8451488734048536e-06,-4.191716263281657e-06,-7.953668831980468e-09
74006876.43391389,-2.812521334928962e-06,-4.212499800142111e-06,-8.052108426323334e-09
74050076.43391389,-2.7797440692796487e-06,-4.233020058002378e-06,-8.151211774960693e-09
74093276.43391389,-2.746819328592304e-06,-4.253275982105378e-06,-8.250971891051138e-09
74136476.43391389,-2.7137493720477353e-06,-4.27326653876147e-06,-8.351381752766668e-09
74179676.43391389,-2.6805364656496857e-06,-4.292990715387407e-06,-8.452434304015452e-09
74222876.43391389,-2.647182882002305e-06,-4.312447520542517e-06,-8.554122455166001e-09
74266076.43391389,-2.6136909000876506e-06,-4.331635983962245e-06,-8.656439083772736e-09
74309276.43391389,-2.580062805043253e-06,-4.35055515658898e-06,-8.759377035302752e-09
74352476.43391389,-2.5463008879397615e-06,-4.3692041106002214e-06,-8.862929123863716e-09
74395676.43391389,-2.5124074455587373e-06,-4.3875819394340645e-06,-8.967088132932714e-09
74438876.43391389,-2.4783847801705993e-06,-4.405687757812024e-06,-9.071846816085934e-09
74482076.43391389,-2.444235199312777e-06,-4.423520701759197e-06,-9.177197897729087e-09
74525276.43391389,-2.409961015568113e-06,-4.441079928621806e-06,-9.283134073828423e-09
74568476.43391389,-2.3755645463435304e-06,-4.458364617082079e-06,-9.3896480126422e-09
74611676.43391389,-2.341048113649011e-06,-4.4753739671705125e-06,-9.496732355452484e-09
74654876.43391389,-2.30641404387693e-06,-4.49210720027554e-06,-9.604379717297225e-09
74698076.43391389,-2.271664667581757e-06,-4.508563559150563e-06,-9.712582687702337e-09
74741276.43391389,-2.236802319260187e-06,-4.524742307918427e-06,-9.821333831413861e-09
74784476.43391389,-2.2018293371317173e-06,-4.540642732073309e-06,-9.930625689129883e-09
74827676.43391389,-2.1667480629197025e-06,-4.5562641384800195e-06,-1.0040450778232237e-08
74870876.43391389,-2.1315608416329367e-06,-4.571605855370788e-06,-1.0150801593517788e-08
74914076.43391389,-2.096270021347784e-06,-4.5866672323394825e-06,-1.0261670607929233e-08
74957276.43391389,-2.0608779529908952e-06,-4.60144764033333e-06,-1.0373050273285253e-08
75000476.43391389,-2.0253869901225383e-06,-4.6159464716421025e-06,-1.0484933021009906e-08
75043676.43391389,-1.9897994887205894e-06,-4.630163139884847e-06,-1.0597311262861189e-08
75086876.43391389,-1.9541178069651933e-06,-4.6440970799940984e-06,-1.0710177391658583e-08
75130076.43391389,-1.9183443050241544e-06,-4.657747748197671e-06,-1.0823523782009545e-08
75173276.43391389,-1.882481344839057e-06,-4.67111462199797e-06,-1.0937342791034718e-08
75216476.43391389,-1.8465312899121771e-06,-4.684197200148916e-06,-1.1051626759091906e-08
75259676.43391389,-1.8104965050941924e-06,-4.696995002630423e-06,-1.1166368010498517e-08
75302876.43391389,-1.7743793563727408e-06,-4.709507570620521e-06,-1.1281558854252551e-08
75346076.43391389,-1.738182210661837e-06,-4.7217344664650765e-06,-1.1397191584751843e-08
75389276.43391389,-1.7019074355921943e-06,-4.733675273645185e-06,-1.1513258482511599e-08
75432476.43391389,-1.6655573993024718e-06,-4.745329596742211e-06,-1.1629751814880012e-08
75475676.43391389,-1.629134470231483e-06,-4.7566970614005415e-06,-1.1746663836751957e-08
75518876.43391389,-1.5926410169113733e-06,-4.7677773142879946e-06,-1.1863986791280468e-08
75562076.43391389,-1.5560794077618364e-06,-4.7785700230540226e-06,-1.1981712910586197e-08
75605276.43391389,-1.5194520108853474e-06,-4.789074876285615e-06,-1.2099834416464422e-08
75648476.43391389,-1.4827611938634713e-06,-4.799291583460965e-06,-1.2218343521089695e-08
75691676.43391389,-1.446009323554276e-06,-4.809219874900976e-06,-1.2337232427718054e-08
75734876.43391389,-1.4091987658908555e-06,-4.8188595017185364e-06,-1.2456493331386562e-08
75778076.43391389,-1.372331885680999e-06,-4.828210235765636e-06,-1.2576118419610134e-08
75821276.43391389,-1.3354110464080418e-06,-4.837271869578356e-06,-1.2696099873075624e-08
75864476.43391389,-1.2984386100329066e-06,-4.846044216319726e-06,-1.2816429866332985e-08
75907676.43391389,-1.261416936797366e-06,-4.8545271097204784e-06,-1.293710056848339e-08
75950876.43391389,-1.2243483850285591e-06,-4.86272040401775e-06,-1.3058104143864387e-08
75994076.43391389,-1.1872353109447732e-06,-4.870623973891718e-06,-1.3179432752731769e-08
76037276.43391389,-1.1500800684625142e-06,-4.878237714400211e-06,-1.3301078551938204e-08
76080476.43391389,-1.1128850090049057e-06,-4.885561540911327e-06,-1.3423033695608559e-08
76123676.43391389,-1.0756524813114138e-06,-4.892595389034063e-06,-1.354529033581169e-08
76166876.43391389,-1.0383848312489413e-06,-4.899339214547002e-06,-1.3667840623228786e-08
76210076.43391389,-1.0010844016243004e-06,-4.905792993325075e-06,-1.379067670781806e-08
76253276.43391389,-9.63753531998091e-07,-4.911956721264415e-06,-1.3913790739475736e-08
76296476.43391389,-9.263945584999958e-07,-4.917830414205326e-06,-1.4037174868693227e-08
76339676.43391389,-8.890098136455297e-07,-4.9234141078534295e-06,-1.4160821247210536e-08
76382876.43391389,-8.516016261542429e-07,-4.928707857698957e-06,-1.4284722028665606e-08
76426076.43391389,-8.141723207694114e-07,-4.933711738934257e-06,-1.4408869369239717e-08
76469276.43391389,-7.767242180792287e-07,-4.938425846369539e-06,-1.4533255428298794e-08
76512476.43391389,-7.392596343395133e-07,-4.942850294346857e-06,-1.4657872369030484e-08
76555676.43391389,-7.017808812979547e-07,-4.946985216652367e-06,-1.4782712359077006e-08
